 	Space Separator	Basic Latin	SPACE	space | 0x20
👇	Other Symbol	Miscellaneous Symbols and Pictographs	WHITE DOWN POINTING BACKHAND INDEX	white down pointing backhand index | 0x1f447
👈	Other Symbol	Miscellaneous Symbols and Pictographs	WHITE LEFT POINTING BACKHAND INDEX	white left pointing backhand index | 0x1f448
👉	Other Symbol	Miscellaneous Symbols and Pictographs	WHITE RIGHT POINTING BACKHAND INDEX	white right pointing backhand index | 0x1f449
👊	Other Symbol	Miscellaneous Symbols and Pictographs	FISTED HAND SIGN	fisted hand sign | 0x1f44a
👋	Other Symbol	Miscellaneous Symbols and Pictographs	WAVING HAND SIGN	waving hand sign | 0x1f44b
👌	Other Symbol	Miscellaneous Symbols and Pictographs	OK HAND SIGN	ok hand sign | 0x1f44c
👍	Other Symbol	Miscellaneous Symbols and Pictographs	THUMBS UP SIGN	thumbs up sign | 0x1f44d
👎	Other Symbol	Miscellaneous Symbols and Pictographs	THUMBS DOWN SIGN	thumbs down sign | 0x1f44e
👏	Other Symbol	Miscellaneous Symbols and Pictographs	CLAPPING HANDS SIGN	clapping hands sign | 0x1f44f
👐	Other Symbol	Miscellaneous Symbols and Pictographs	OPEN HANDS SIGN	open hands sign | 0x1f450
👑	Other Symbol	Miscellaneous Symbols and Pictographs	CROWN	crown | 0x1f451
👒	Other Symbol	Miscellaneous Symbols and Pictographs	WOMANS HAT	womans hat | 0x1f452
👓	Other Symbol	Miscellaneous Symbols and Pictographs	EYEGLASSES	eyeglasses | 0x1f453
👔	Other Symbol	Miscellaneous Symbols and Pictographs	NECKTIE	necktie | 0x1f454
👕	Other Symbol	Miscellaneous Symbols and Pictographs	T-SHIRT	t-shirt | 0x1f455
👖	Other Symbol	Miscellaneous Symbols and Pictographs	JEANS	jeans | 0x1f456
👗	Other Symbol	Miscellaneous Symbols and Pictographs	DRESS	dress | 0x1f457
👘	Other Symbol	Miscellaneous Symbols and Pictographs	KIMONO	kimono | 0x1f458
👙	Other Symbol	Miscellaneous Symbols and Pictographs	BIKINI	bikini | 0x1f459
👚	Other Symbol	Miscellaneous Symbols and Pictographs	WOMANS CLOTHES	womans clothes | 0x1f45a
👛	Other Symbol	Miscellaneous Symbols and Pictographs	PURSE	purse | 0x1f45b
👜	Other Symbol	Miscellaneous Symbols and Pictographs	HANDBAG	handbag | 0x1f45c
👝	Other Symbol	Miscellaneous Symbols and Pictographs	POUCH	pouch | 0x1f45d
👞	Other Symbol	Miscellaneous Symbols and Pictographs	MANS SHOE	mans shoe | 0x1f45e
👟	Other Symbol	Miscellaneous Symbols and Pictographs	ATHLETIC SHOE	athletic shoe | 0x1f45f
👠	Other Symbol	Miscellaneous Symbols and Pictographs	HIGH-HEELED SHOE	high-heeled shoe | 0x1f460
👡	Other Symbol	Miscellaneous Symbols and Pictographs	WOMANS SANDAL	womans sandal | 0x1f461
👢	Other Symbol	Miscellaneous Symbols and Pictographs	WOMANS BOOTS	womans boots | 0x1f462
👣	Other Symbol	Miscellaneous Symbols and Pictographs	FOOTPRINTS	footprints | 0x1f463
👤	Other Symbol	Miscellaneous Symbols and Pictographs	BUST IN SILHOUETTE	bust in silhouette | 0x1f464
👥	Other Symbol	Miscellaneous Symbols and Pictographs	BUSTS IN SILHOUETTE	busts in silhouette | 0x1f465
👦	Other Symbol	Miscellaneous Symbols and Pictographs	BOY	boy | 0x1f466
👧	Other Symbol	Miscellaneous Symbols and Pictographs	GIRL	girl | 0x1f467
👨	Other Symbol	Miscellaneous Symbols and Pictographs	MAN	man | 0x1f468
👩	Other Symbol	Miscellaneous Symbols and Pictographs	WOMAN	woman | 0x1f469
👪	Other Symbol	Miscellaneous Symbols and Pictographs	FAMILY	family | 0x1f46a
👫	Other Symbol	Miscellaneous Symbols and Pictographs	MAN AND WOMAN HOLDING HANDS	man and woman holding hands | 0x1f46b
👬	Other Symbol	Miscellaneous Symbols and Pictographs	TWO MEN HOLDING HANDS	two men holding hands | 0x1f46c
👭	Other Symbol	Miscellaneous Symbols and Pictographs	TWO WOMEN HOLDING HANDS	two women holding hands | 0x1f46d
👮	Other Symbol	Miscellaneous Symbols and Pictographs	POLICE OFFICER	police officer | 0x1f46e
👯	Other Symbol	Miscellaneous Symbols and Pictographs	WOMAN WITH BUNNY EARS	woman with bunny ears | 0x1f46f
👰	Other Symbol	Miscellaneous Symbols and Pictographs	BRIDE WITH VEIL	bride with veil | 0x1f470
👱	Other Symbol	Miscellaneous Symbols and Pictographs	PERSON WITH BLOND HAIR	person with blond hair | 0x1f471
👲	Other Symbol	Miscellaneous Symbols and Pictographs	MAN WITH GUA PI MAO	man with gua pi mao | 0x1f472
👳	Other Symbol	Miscellaneous Symbols and Pictographs	MAN WITH TURBAN	man with turban | 0x1f473
👴	Other Symbol	Miscellaneous Symbols and Pictographs	OLDER MAN	older man | 0x1f474
👵	Other Symbol	Miscellaneous Symbols and Pictographs	OLDER WOMAN	older woman | 0x1f475
👶	Other Symbol	Miscellaneous Symbols and Pictographs	BABY	baby | 0x1f476
👷	Other Symbol	Miscellaneous Symbols and Pictographs	CONSTRUCTION WORKER	construction worker | 0x1f477
👸	Other Symbol	Miscellaneous Symbols and Pictographs	PRINCESS	princess | 0x1f478
👹	Other Symbol	Miscellaneous Symbols and Pictographs	JAPANESE OGRE	japanese ogre | 0x1f479
👺	Other Symbol	Miscellaneous Symbols and Pictographs	JAPANESE GOBLIN	japanese goblin | 0x1f47a
👻	Other Symbol	Miscellaneous Symbols and Pictographs	GHOST	ghost | 0x1f47b
👼	Other Symbol	Miscellaneous Symbols and Pictographs	BABY ANGEL	baby angel | 0x1f47c
👽	Other Symbol	Miscellaneous Symbols and Pictographs	EXTRATERRESTRIAL ALIEN	extraterrestrial alien | 0x1f47d
👾	Other Symbol	Miscellaneous Symbols and Pictographs	ALIEN MONSTER	alien monster | 0x1f47e
👿	Other Symbol	Miscellaneous Symbols and Pictographs	IMP	imp | 0x1f47f
💀	Other Symbol	Miscellaneous Symbols and Pictographs	SKULL	skull | 0x1f480
💁	Other Symbol	Miscellaneous Symbols and Pictographs	INFORMATION DESK PERSON	information desk person | 0x1f481
💂	Other Symbol	Miscellaneous Symbols and Pictographs	GUARDSMAN	guardsman | 0x1f482
💃	Other Symbol	Miscellaneous Symbols and Pictographs	DANCER	dancer | 0x1f483
💄	Other Symbol	Miscellaneous Symbols and Pictographs	LIPSTICK	lipstick | 0x1f484
💅	Other Symbol	Miscellaneous Symbols and Pictographs	NAIL POLISH	nail polish | 0x1f485
💆	Other Symbol	Miscellaneous Symbols and Pictographs	FACE MASSAGE	face massage | 0x1f486
💇	Other Symbol	Miscellaneous Symbols and Pictographs	HAIRCUT	haircut | 0x1f487
💈	Other Symbol	Miscellaneous Symbols and Pictographs	BARBER POLE	barber pole | 0x1f488
💉	Other Symbol	Miscellaneous Symbols and Pictographs	SYRINGE	syringe | 0x1f489
💊	Other Symbol	Miscellaneous Symbols and Pictographs	PILL	pill | 0x1f48a
💋	Other Symbol	Miscellaneous Symbols and Pictographs	KISS MARK	kiss mark | 0x1f48b
💌	Other Symbol	Miscellaneous Symbols and Pictographs	LOVE LETTER	love letter | 0x1f48c
💍	Other Symbol	Miscellaneous Symbols and Pictographs	RING	ring | 0x1f48d
💎	Other Symbol	Miscellaneous Symbols and Pictographs	GEM STONE	gem stone | 0x1f48e
💏	Other Symbol	Miscellaneous Symbols and Pictographs	KISS	kiss | 0x1f48f
💐	Other Symbol	Miscellaneous Symbols and Pictographs	BOUQUET	bouquet | 0x1f490
💑	Other Symbol	Miscellaneous Symbols and Pictographs	COUPLE WITH HEART	couple with heart | 0x1f491
💒	Other Symbol	Miscellaneous Symbols and Pictographs	WEDDING	wedding | 0x1f492
💓	Other Symbol	Miscellaneous Symbols and Pictographs	BEATING HEART	beating heart | 0x1f493
💔	Other Symbol	Miscellaneous Symbols and Pictographs	BROKEN HEART	broken heart | 0x1f494
💕	Other Symbol	Miscellaneous Symbols and Pictographs	TWO HEARTS	two hearts | 0x1f495
💖	Other Symbol	Miscellaneous Symbols and Pictographs	SPARKLING HEART	sparkling heart | 0x1f496
💗	Other Symbol	Miscellaneous Symbols and Pictographs	GROWING HEART	growing heart | 0x1f497
💘	Other Symbol	Miscellaneous Symbols and Pictographs	HEART WITH ARROW	heart with arrow | 0x1f498
💙	Other Symbol	Miscellaneous Symbols and Pictographs	BLUE HEART	blue heart | 0x1f499
💚	Other Symbol	Miscellaneous Symbols and Pictographs	GREEN HEART	green heart | 0x1f49a
💛	Other Symbol	Miscellaneous Symbols and Pictographs	YELLOW HEART	yellow heart | 0x1f49b
💜	Other Symbol	Miscellaneous Symbols and Pictographs	PURPLE HEART	purple heart | 0x1f49c
💝	Other Symbol	Miscellaneous Symbols and Pictographs	HEART WITH RIBBON	heart with ribbon | 0x1f49d
💞	Other Symbol	Miscellaneous Symbols and Pictographs	REVOLVING HEARTS	revolving hearts | 0x1f49e
💟	Other Symbol	Miscellaneous Symbols and Pictographs	HEART DECORATION	heart decoration | 0x1f49f
💠	Other Symbol	Miscellaneous Symbols and Pictographs	DIAMOND SHAPE WITH A DOT INSIDE	diamond shape with a dot inside | 0x1f4a0
💡	Other Symbol	Miscellaneous Symbols and Pictographs	ELECTRIC LIGHT BULB	electric light bulb | 0x1f4a1
💢	Other Symbol	Miscellaneous Symbols and Pictographs	ANGER SYMBOL	anger symbol | 0x1f4a2
💣	Other Symbol	Miscellaneous Symbols and Pictographs	BOMB	bomb | 0x1f4a3
💤	Other Symbol	Miscellaneous Symbols and Pictographs	SLEEPING SYMBOL	sleeping symbol | 0x1f4a4
💥	Other Symbol	Miscellaneous Symbols and Pictographs	COLLISION SYMBOL	collision symbol | 0x1f4a5
💦	Other Symbol	Miscellaneous Symbols and Pictographs	SPLASHING SWEAT SYMBOL	splashing sweat symbol | 0x1f4a6
💧	Other Symbol	Miscellaneous Symbols and Pictographs	DROPLET	droplet | 0x1f4a7
💨	Other Symbol	Miscellaneous Symbols and Pictographs	DASH SYMBOL	dash symbol | 0x1f4a8
💩	Other Symbol	Miscellaneous Symbols and Pictographs	PILE OF POO	pile of poo | 0x1f4a9
💪	Other Symbol	Miscellaneous Symbols and Pictographs	FLEXED BICEPS	flexed biceps | 0x1f4aa
💫	Other Symbol	Miscellaneous Symbols and Pictographs	DIZZY SYMBOL	dizzy symbol | 0x1f4ab
💬	Other Symbol	Miscellaneous Symbols and Pictographs	SPEECH BALLOON	speech balloon | 0x1f4ac
💭	Other Symbol	Miscellaneous Symbols and Pictographs	THOUGHT BALLOON	thought balloon | 0x1f4ad
💮	Other Symbol	Miscellaneous Symbols and Pictographs	WHITE FLOWER	white flower | 0x1f4ae
💯	Other Symbol	Miscellaneous Symbols and Pictographs	HUNDRED POINTS SYMBOL	hundred points symbol | 0x1f4af
💰	Other Symbol	Miscellaneous Symbols and Pictographs	MONEY BAG	money bag | 0x1f4b0
💱	Other Symbol	Miscellaneous Symbols and Pictographs	CURRENCY EXCHANGE	currency exchange | 0x1f4b1
💲	Other Symbol	Miscellaneous Symbols and Pictographs	HEAVY DOLLAR SIGN	heavy dollar sign | 0x1f4b2
💳	Other Symbol	Miscellaneous Symbols and Pictographs	CREDIT CARD	credit card | 0x1f4b3
💴	Other Symbol	Miscellaneous Symbols and Pictographs	BANKNOTE WITH YEN SIGN	banknote with yen sign | 0x1f4b4
💵	Other Symbol	Miscellaneous Symbols and Pictographs	BANKNOTE WITH DOLLAR SIGN	banknote with dollar sign | 0x1f4b5
💶	Other Symbol	Miscellaneous Symbols and Pictographs	BANKNOTE WITH EURO SIGN	banknote with euro sign | 0x1f4b6
💷	Other Symbol	Miscellaneous Symbols and Pictographs	BANKNOTE WITH POUND SIGN	banknote with pound sign | 0x1f4b7
💸	Other Symbol	Miscellaneous Symbols and Pictographs	MONEY WITH WINGS	money with wings | 0x1f4b8
💹	Other Symbol	Miscellaneous Symbols and Pictographs	CHART WITH UPWARDS TREND AND YEN SIGN	chart with upwards trend and yen sign | 0x1f4b9
💺	Other Symbol	Miscellaneous Symbols and Pictographs	SEAT	seat | 0x1f4ba
💻	Other Symbol	Miscellaneous Symbols and Pictographs	PERSONAL COMPUTER	personal computer | 0x1f4bb
💼	Other Symbol	Miscellaneous Symbols and Pictographs	BRIEFCASE	briefcase | 0x1f4bc
💽	Other Symbol	Miscellaneous Symbols and Pictographs	MINIDISC	minidisc | 0x1f4bd
💾	Other Symbol	Miscellaneous Symbols and Pictographs	FLOPPY DISK	floppy disk | 0x1f4be
💿	Other Symbol	Miscellaneous Symbols and Pictographs	OPTICAL DISC	optical disc | 0x1f4bf
📀	Other Symbol	Miscellaneous Symbols and Pictographs	DVD	dvd | 0x1f4c0
📁	Other Symbol	Miscellaneous Symbols and Pictographs	FILE FOLDER	file folder | 0x1f4c1
📂	Other Symbol	Miscellaneous Symbols and Pictographs	OPEN FILE FOLDER	open file folder | 0x1f4c2
📃	Other Symbol	Miscellaneous Symbols and Pictographs	PAGE WITH CURL	page with curl | 0x1f4c3
📄	Other Symbol	Miscellaneous Symbols and Pictographs	PAGE FACING UP	page facing up | 0x1f4c4
📅	Other Symbol	Miscellaneous Symbols and Pictographs	CALENDAR	calendar | 0x1f4c5
📆	Other Symbol	Miscellaneous Symbols and Pictographs	TEAR-OFF CALENDAR	tear-off calendar | 0x1f4c6
📇	Other Symbol	Miscellaneous Symbols and Pictographs	CARD INDEX	card index | 0x1f4c7
📈	Other Symbol	Miscellaneous Symbols and Pictographs	CHART WITH UPWARDS TREND	chart with upwards trend | 0x1f4c8
📉	Other Symbol	Miscellaneous Symbols and Pictographs	CHART WITH DOWNWARDS TREND	chart with downwards trend | 0x1f4c9
📊	Other Symbol	Miscellaneous Symbols and Pictographs	BAR CHART	bar chart | 0x1f4ca
📋	Other Symbol	Miscellaneous Symbols and Pictographs	CLIPBOARD	clipboard | 0x1f4cb
📌	Other Symbol	Miscellaneous Symbols and Pictographs	PUSHPIN	pushpin | 0x1f4cc
📍	Other Symbol	Miscellaneous Symbols and Pictographs	ROUND PUSHPIN	round pushpin | 0x1f4cd
📎	Other Symbol	Miscellaneous Symbols and Pictographs	PAPERCLIP	paperclip | 0x1f4ce
📏	Other Symbol	Miscellaneous Symbols and Pictographs	STRAIGHT RULER	straight ruler | 0x1f4cf
📐	Other Symbol	Miscellaneous Symbols and Pictographs	TRIANGULAR RULER	triangular ruler | 0x1f4d0
📑	Other Symbol	Miscellaneous Symbols and Pictographs	BOOKMARK TABS	bookmark tabs | 0x1f4d1
📒	Other Symbol	Miscellaneous Symbols and Pictographs	LEDGER	ledger | 0x1f4d2
📓	Other Symbol	Miscellaneous Symbols and Pictographs	NOTEBOOK	notebook | 0x1f4d3
📔	Other Symbol	Miscellaneous Symbols and Pictographs	NOTEBOOK WITH DECORATIVE COVER	notebook with decorative cover | 0x1f4d4
📕	Other Symbol	Miscellaneous Symbols and Pictographs	CLOSED BOOK	closed book | 0x1f4d5
📖	Other Symbol	Miscellaneous Symbols and Pictographs	OPEN BOOK	open book | 0x1f4d6
📗	Other Symbol	Miscellaneous Symbols and Pictographs	GREEN BOOK	green book | 0x1f4d7
📘	Other Symbol	Miscellaneous Symbols and Pictographs	BLUE BOOK	blue book | 0x1f4d8
📙	Other Symbol	Miscellaneous Symbols and Pictographs	ORANGE BOOK	orange book | 0x1f4d9
📚	Other Symbol	Miscellaneous Symbols and Pictographs	BOOKS	books | 0x1f4da
📛	Other Symbol	Miscellaneous Symbols and Pictographs	NAME BADGE	name badge | 0x1f4db
📜	Other Symbol	Miscellaneous Symbols and Pictographs	SCROLL	scroll | 0x1f4dc
📝	Other Symbol	Miscellaneous Symbols and Pictographs	MEMO	memo | 0x1f4dd
📞	Other Symbol	Miscellaneous Symbols and Pictographs	TELEPHONE RECEIVER	telephone receiver | 0x1f4de
📟	Other Symbol	Miscellaneous Symbols and Pictographs	PAGER	pager | 0x1f4df
📠	Other Symbol	Miscellaneous Symbols and Pictographs	FAX MACHINE	fax machine | 0x1f4e0
📡	Other Symbol	Miscellaneous Symbols and Pictographs	SATELLITE ANTENNA	satellite antenna | 0x1f4e1
📢	Other Symbol	Miscellaneous Symbols and Pictographs	PUBLIC ADDRESS LOUDSPEAKER	public address loudspeaker | 0x1f4e2
📣	Other Symbol	Miscellaneous Symbols and Pictographs	CHEERING MEGAPHONE	cheering megaphone | 0x1f4e3
📤	Other Symbol	Miscellaneous Symbols and Pictographs	OUTBOX TRAY	outbox tray | 0x1f4e4
📥	Other Symbol	Miscellaneous Symbols and Pictographs	INBOX TRAY	inbox tray | 0x1f4e5
📦	Other Symbol	Miscellaneous Symbols and Pictographs	PACKAGE	package | 0x1f4e6
📧	Other Symbol	Miscellaneous Symbols and Pictographs	E-MAIL SYMBOL	e-mail symbol | 0x1f4e7
📨	Other Symbol	Miscellaneous Symbols and Pictographs	INCOMING ENVELOPE	incoming envelope | 0x1f4e8
📩	Other Symbol	Miscellaneous Symbols and Pictographs	ENVELOPE WITH DOWNWARDS ARROW ABOVE	envelope with downwards arrow above | 0x1f4e9
📪	Other Symbol	Miscellaneous Symbols and Pictographs	CLOSED MAILBOX WITH LOWERED FLAG	closed mailbox with lowered flag | 0x1f4ea
📫	Other Symbol	Miscellaneous Symbols and Pictographs	CLOSED MAILBOX WITH RAISED FLAG	closed mailbox with raised flag | 0x1f4eb
📬	Other Symbol	Miscellaneous Symbols and Pictographs	OPEN MAILBOX WITH RAISED FLAG	open mailbox with raised flag | 0x1f4ec
📭	Other Symbol	Miscellaneous Symbols and Pictographs	OPEN MAILBOX WITH LOWERED FLAG	open mailbox with lowered flag | 0x1f4ed
📮	Other Symbol	Miscellaneous Symbols and Pictographs	POSTBOX	postbox | 0x1f4ee
📯	Other Symbol	Miscellaneous Symbols and Pictographs	POSTAL HORN	postal horn | 0x1f4ef
📰	Other Symbol	Miscellaneous Symbols and Pictographs	NEWSPAPER	newspaper | 0x1f4f0
📱	Other Symbol	Miscellaneous Symbols and Pictographs	MOBILE PHONE	mobile phone | 0x1f4f1
📲	Other Symbol	Miscellaneous Symbols and Pictographs	MOBILE PHONE WITH RIGHTWARDS ARROW AT LEFT	mobile phone with rightwards arrow at left | 0x1f4f2
📳	Other Symbol	Miscellaneous Symbols and Pictographs	VIBRATION MODE	vibration mode | 0x1f4f3
📴	Other Symbol	Miscellaneous Symbols and Pictographs	MOBILE PHONE OFF	mobile phone off | 0x1f4f4
📵	Other Symbol	Miscellaneous Symbols and Pictographs	NO MOBILE PHONES	no mobile phones | 0x1f4f5
📶	Other Symbol	Miscellaneous Symbols and Pictographs	ANTENNA WITH BARS	antenna with bars | 0x1f4f6
📷	Other Symbol	Miscellaneous Symbols and Pictographs	CAMERA	camera | 0x1f4f7
📸	Other Symbol	Miscellaneous Symbols and Pictographs	CAMERA WITH FLASH	camera with flash | 0x1f4f8
📹	Other Symbol	Miscellaneous Symbols and Pictographs	VIDEO CAMERA	video camera | 0x1f4f9
📺	Other Symbol	Miscellaneous Symbols and Pictographs	TELEVISION	television | 0x1f4fa
📻	Other Symbol	Miscellaneous Symbols and Pictographs	RADIO	radio | 0x1f4fb
📼	Other Symbol	Miscellaneous Symbols and Pictographs	VIDEOCASSETTE	videocassette | 0x1f4fc
📽	Other Symbol	Miscellaneous Symbols and Pictographs	FILM PROJECTOR	film projector | 0x1f4fd
📾	Other Symbol	Miscellaneous Symbols and Pictographs	PORTABLE STEREO	portable stereo | 0x1f4fe
📿	Other Symbol	Miscellaneous Symbols and Pictographs	PRAYER BEADS	prayer beads | 0x1f4ff
🔀	Other Symbol	Miscellaneous Symbols and Pictographs	TWISTED RIGHTWARDS ARROWS	twisted rightwards arrows | 0x1f500
🔁	Other Symbol	Miscellaneous Symbols and Pictographs	CLOCKWISE RIGHTWARDS AND LEFTWARDS OPEN CIRCLE ARROWS	clockwise rightwards and leftwards open circle arrows | 0x1f501
🔂	Other Symbol	Miscellaneous Symbols and Pictographs	CLOCKWISE RIGHTWARDS AND LEFTWARDS OPEN CIRCLE ARROWS WITH CIRCLED ONE OVERLAY	clockwise rightwards and leftwards open circle arrows with circled one overlay | 0x1f502
🔃	Other Symbol	Miscellaneous Symbols and Pictographs	CLOCKWISE DOWNWARDS AND UPWARDS OPEN CIRCLE ARROWS	clockwise downwards and upwards open circle arrows | 0x1f503
🔄	Other Symbol	Miscellaneous Symbols and Pictographs	ANTICLOCKWISE DOWNWARDS AND UPWARDS OPEN CIRCLE ARROWS	anticlockwise downwards and upwards open circle arrows | 0x1f504
🔅	Other Symbol	Miscellaneous Symbols and Pictographs	LOW BRIGHTNESS SYMBOL	low brightness symbol | 0x1f505
🔆	Other Symbol	Miscellaneous Symbols and Pictographs	HIGH BRIGHTNESS SYMBOL	high brightness symbol | 0x1f506
🔇	Other Symbol	Miscellaneous Symbols and Pictographs	SPEAKER WITH CANCELLATION STROKE	speaker with cancellation stroke | 0x1f507
🔈	Other Symbol	Miscellaneous Symbols and Pictographs	SPEAKER	speaker | 0x1f508
🔉	Other Symbol	Miscellaneous Symbols and Pictographs	SPEAKER WITH ONE SOUND WAVE	speaker with one sound wave | 0x1f509
🔊	Other Symbol	Miscellaneous Symbols and Pictographs	SPEAKER WITH THREE SOUND WAVES	speaker with three sound waves | 0x1f50a
🔋	Other Symbol	Miscellaneous Symbols and Pictographs	BATTERY	battery | 0x1f50b
🔌	Other Symbol	Miscellaneous Symbols and Pictographs	ELECTRIC PLUG	electric plug | 0x1f50c
🔍	Other Symbol	Miscellaneous Symbols and Pictographs	LEFT-POINTING MAGNIFYING GLASS	left-pointing magnifying glass | 0x1f50d
🔎	Other Symbol	Miscellaneous Symbols and Pictographs	RIGHT-POINTING MAGNIFYING GLASS	right-pointing magnifying glass | 0x1f50e
🔏	Other Symbol	Miscellaneous Symbols and Pictographs	LOCK WITH INK PEN	lock with ink pen | 0x1f50f
🔐	Other Symbol	Miscellaneous Symbols and Pictographs	CLOSED LOCK WITH KEY	closed lock with key | 0x1f510
🔑	Other Symbol	Miscellaneous Symbols and Pictographs	KEY	key | 0x1f511
🔒	Other Symbol	Miscellaneous Symbols and Pictographs	LOCK	lock | 0x1f512
🔓	Other Symbol	Miscellaneous Symbols and Pictographs	OPEN LOCK	open lock | 0x1f513
🔔	Other Symbol	Miscellaneous Symbols and Pictographs	BELL	bell | 0x1f514
🔕	Other Symbol	Miscellaneous Symbols and Pictographs	BELL WITH CANCELLATION STROKE	bell with cancellation stroke | 0x1f515
🔖	Other Symbol	Miscellaneous Symbols and Pictographs	BOOKMARK	bookmark | 0x1f516
🔗	Other Symbol	Miscellaneous Symbols and Pictographs	LINK SYMBOL	link symbol | 0x1f517
🔘	Other Symbol	Miscellaneous Symbols and Pictographs	RADIO BUTTON	radio button | 0x1f518
🔙	Other Symbol	Miscellaneous Symbols and Pictographs	BACK WITH LEFTWARDS ARROW ABOVE	back with leftwards arrow above | 0x1f519
